Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,Source,ObjectId
2020,9,58,3460,MODE_Report_Estimate,2742
2020,9,59,2048,MODE_Report_Estimate,2743
2020,9,60,4390,MODE_Report_Estimate,2744
2020,9,61,1710,MODE_Report_Estimate,2745
2020,9,62,101,MODE_Report_Estimate,2746
2020,9,64,2568,MODE_Report_Estimate,2747
2020,9,65,3421,MODE_Report_Estimate,2748
2020,9,66,4523,MODE_Report_Estimate,2749
2020,9,67,2023,MODE_Report_Estimate,2750
2020,9,68,873,MODE_Report_Estimate,2751
2020,9,70,3430,MODE_Report_Estimate,2752
2020,9,73,1022,MODE_Report_Estimate,2753
2020,9,75,1361,MODE_Report_Estimate,2754
2020,9,77,332,MODE_Report_Estimate,2755
2020,9,78,34,MODE_Report_Estimate,2756
2020,9,79,2278,MODE_Report_Estimate,2757
2020,9,80,98,MODE_Report_Estimate,2758
2020,9,84,1531,MODE_Report_Estimate,2759
2020,9,88,939,MODE_Report_Estimate,2760
2020,9,89,822,MODE_Report_Estimate,2761
2020,9,90,183,MODE_Report_Estimate,2762
2020,9,92,142,MODE_Report_Estimate,2763
2020,9,93,542,MODE_Report_Estimate,2764
2020,9,94,223,MODE_Report_Estimate,2765
2020,9,95,249,MODE_Report_Estimate,2766
2020,9,96,618,MODE_Report_Estimate,2767
2020,9,97,283,MODE_Report_Estimate,2768
2020,9,98,423,MODE_Report_Estimate,2769
2020,9,99,524,MODE_Report_Estimate,2770
2020,9,103,552,MODE_Report_Estimate,2773
2020,9,104,1469,MODE_Report_Estimate,2774
2020,9,105,531,MODE_Report_Estimate,2775
2020,9,106,572,MODE_Report_Estimate,2776
2020,9,107,443,MODE_Report_Estimate,2777
2020,9,108,2349,MODE_Report_Estimate,2778
2020,9,109,1870,MODE_Report_Estimate,2779
2020,9,110,868,MODE_Report_Estimate,2780
2020,9,111,646,MODE_Report_Estimate,2781
2020,9,112,561,MODE_Report_Estimate,2782
2020,9,113,2998,MODE_Report_Estimate,2783
2020,9,114,843,MODE_Report_Estimate,2784
2020,9,115,540,MODE_Report_Estimate,2785
2020,9,117,878,MODE_Report_Estimate,2786
2020,9,118,238,MODE_Report_Estimate,2787
2020,9,119,311,MODE_Report_Estimate,2788
2020,9,120,185,MODE_Report_Estimate,2789
2020,9,123,369,MODE_Report_Estimate,2790
2020,9,124,740,MODE_Report_Estimate,2791
2020,9,125,929,MODE_Report_Estimate,2792
2020,9,126,269,MODE_Report_Estimate,2793
2020,9,127,133,MODE_Report_Estimate,2794
2020,9,128,157,MODE_Report_Estimate,2795
2020,9,129,378,MODE_Report_Estimate,2796
2020,9,130,276,MODE_Report_Estimate,2797
2020,9,131,281,MODE_Report_Estimate,2798
2020,9,132,161,MODE_Report_Estimate,2799
2020,9,133,37,MODE_Report_Estimate,2800
2020,9,139,174,MODE_Report_Estimate,2801
2020,9,150,16,MODE_Report_Estimate,2802
2020,9,201,65,MODE_Report_Estimate,2803
2020,9,204,91,MODE_Report_Estimate,2804
2020,9,206,71,MODE_Report_Estimate,2805
2020,9,310,181,MODE_Report_Estimate,2806
2020,9,311,93,MODE_Report_Estimate,2807
2020,10,1,1254,MODE_Report_Estimate,2821
2020,10,2,2297,MODE_Report_Estimate,2822
2020,10,3,3711,MODE_Report_Estimate,2823
2020,10,4,3091,MODE_Report_Estimate,2824
2020,10,5,1595,MODE_Report_Estimate,2825
2020,10,6,2517,MODE_Report_Estimate,2826
2020,10,7,2191,MODE_Report_Estimate,2827
2020,10,8,1126,MODE_Report_Estimate,2828
2020,10,9,2039,MODE_Report_Estimate,2829
2020,10,12,1095,MODE_Report_Estimate,2832
2020,10,14,2563,MODE_Report_Estimate,2834
2020,10,16,3049,MODE_Report_Estimate,2836
2020,10,17,3872,MODE_Report_Estimate,2837
2020,10,18,5959,MODE_Report_Estimate,2838
2020,10,19,590,MODE_Report_Estimate,2839
2020,10,20,2055,MODE_Report_Estimate,2840
2020,10,21,4205,MODE_Report_Estimate,2841
2020,10,22,1859,MODE_Report_Estimate,2842
2020,10,23,6892,MODE_Report_Estimate,2843
2020,10,24,994,MODE_Report_Estimate,2844
2020,10,25,1882,MODE_Report_Estimate,2845
2020,10,26,4919,MODE_Report_Estimate,2846
2020,10,27,1935,MODE_Report_Estimate,2847
2020,10,28,874,MODE_Report_Estimate,2848
2020,10,29,1945,MODE_Report_Estimate,2849
2020,10,30,558,MODE_Report_Estimate,2850
2020,10,31,2089,MODE_Report_Estimate,2851
2020,10,32,2109,MODE_Report_Estimate,2852
2020,10,33,4944,MODE_Report_Estimate,2853
2020,10,35,63,MODE_Report_Estimate,2855
2020,10,37,1544,MODE_Report_Estimate,2857
2020,10,38,1200,MODE_Report_Estimate,2858
2020,10,39,1099,MODE_Report_Estimate,2859
2020,10,40,3190,MODE_Report_Estimate,2860
2020,10,42,3880,MODE_Report_Estimate,2861
2020,10,43,1669,MODE_Report_Estimate,2862
2020,10,44,1518,MODE_Report_Estimate,2863
2020,10,45,2695,MODE_Report_Estimate,2864
2020,10,46,2445,MODE_Report_Estimate,2865
2020,10,47,7725,MODE_Report_Estimate,2866
2020,10,48,3193,MODE_Report_Estimate,2867
2020,10,49,1318,MODE_Report_Estimate,2868
2020,10,50,841,MODE_Report_Estimate,2869
2020,10,52,6110,MODE_Report_Estimate,2870
2020,10,53,1278,MODE_Report_Estimate,2871
2020,10,54,2931,MODE_Report_Estimate,2872
2020,10,55,2011,MODE_Report_Estimate,2873
2020,10,56,4876,MODE_Report_Estimate,2874
2020,10,57,4558,MODE_Report_Estimate,2875
2020,10,58,3658,MODE_Report_Estimate,2876
2020,10,59,2291,MODE_Report_Estimate,2877
2020,10,60,4421,MODE_Report_Estimate,2878
2020,10,61,1792,MODE_Report_Estimate,2879
2020,10,62,102,MODE_Report_Estimate,2880
2020,10,64,2712,MODE_Report_Estimate,2881
2020,10,65,3381,MODE_Report_Estimate,2882
2020,10,66,4842,MODE_Report_Estimate,2883
2020,10,67,2125,MODE_Report_Estimate,2884
2020,10,68,937,MODE_Report_Estimate,2885
2020,10,70,3662,MODE_Report_Estimate,2886
2020,10,73,1061,MODE_Report_Estimate,2887
2020,10,75,1377,MODE_Report_Estimate,2888
2020,10,77,348,MODE_Report_Estimate,2889
2020,10,78,33,MODE_Report_Estimate,2890
2020,10,79,2378,MODE_Report_Estimate,2891
2020,10,80,97,MODE_Report_Estimate,2892
2020,10,84,1627,MODE_Report_Estimate,2893
2020,10,88,1012,MODE_Report_Estimate,2894
2020,10,89,828,MODE_Report_Estimate,2895
2020,10,90,195,MODE_Report_Estimate,2896
2020,10,92,146,MODE_Report_Estimate,2897
2020,10,93,521,MODE_Report_Estimate,2898
2020,10,94,242,MODE_Report_Estimate,2899
2020,10,95,246,MODE_Report_Estimate,2900
2020,10,96,634,MODE_Report_Estimate,2901
2020,10,97,271,MODE_Report_Estimate,2902
2020,10,98,420,MODE_Report_Estimate,2903
2020,10,99,550,MODE_Report_Estimate,2904
2020,10,103,554,MODE_Report_Estimate,2907
2020,10,104,1428,MODE_Report_Estimate,2908
2020,10,105,535,MODE_Report_Estimate,2909
2020,10,106,567,MODE_Report_Estimate,2910
2020,10,107,435,MODE_Report_Estimate,2911
2020,10,108,2256,MODE_Report_Estimate,2912
2020,10,109,1941,MODE_Report_Estimate,2913
2020,10,110,872,MODE_Report_Estimate,2914
2020,10,111,673,MODE_Report_Estimate,2915
2020,10,112,505,MODE_Report_Estimate,2916
2020,10,113,2895,MODE_Report_Estimate,2917
2020,10,114,826,MODE_Report_Estimate,2918
2020,10,115,505,MODE_Report_Estimate,2919
2020,10,117,876,MODE_Report_Estimate,2920
2020,10,118,239,MODE_Report_Estimate,2921
2020,10,119,304,MODE_Report_Estimate,2922
2020,10,120,176,MODE_Report_Estimate,2923
2020,10,123,391,MODE_Report_Estimate,2924
2020,10,124,818,MODE_Report_Estimate,2925
2020,10,125,979,MODE_Report_Estimate,2926
2020,10,126,268,MODE_Report_Estimate,2927
2020,10,127,132,MODE_Report_Estimate,2928
2020,10,128,163,MODE_Report_Estimate,2929
2020,10,129,393,MODE_Report_Estimate,2930
2020,10,130,258,MODE_Report_Estimate,2931
2020,10,131,299,MODE_Report_Estimate,2932
2020,10,132,159,MODE_Report_Estimate,2933
2020,10,133,35,MODE_Report_Estimate,2934
2020,10,139,171,MODE_Report_Estimate,2935
2020,10,150,15,MODE_Report_Estimate,2936
2020,10,201,73,MODE_Report_Estimate,2937
2020,10,204,91,MODE_Report_Estimate,2938
2020,10,206,71,MODE_Report_Estimate,2939
2020,10,310,199,MODE_Report_Estimate,2940
2020,10,311,96,MODE_Report_Estimate,2941
2020,11,1,1193,MODE_Report_Estimate,2955
2020,11,2,2057,MODE_Report_Estimate,2956
2020,11,3,3594,MODE_Report_Estimate,2957
2020,11,4,2752,MODE_Report_Estimate,2958
2020,11,5,1504,MODE_Report_Estimate,2959
2020,11,6,2460,MODE_Report_Estimate,2960
2020,11,7,2056,MODE_Report_Estimate,2961
2020,11,8,1080,MODE_Report_Estimate,2962
2020,11,9,1849,MODE_Report_Estimate,2963
2020,11,12,994,MODE_Report_Estimate,2966
2020,11,14,2537,MODE_Report_Estimate,2968
2020,11,16,2896,MODE_Report_Estimate,2970
2020,11,17,3856,MODE_Report_Estimate,2971
2020,11,18,5941,MODE_Report_Estimate,2972
2020,11,19,560,MODE_Report_Estimate,2973
2020,11,20,1952,MODE_Report_Estimate,2974
2020,11,21,4153,MODE_Report_Estimate,2975
2020,11,22,1857,MODE_Report_Estimate,2976
2020,11,23,6428,MODE_Report_Estimate,2977
2020,11,24,919,MODE_Report_Estimate,2978
2020,11,25,1782,MODE_Report_Estimate,2979
2020,11,26,4817,MODE_Report_Estimate,2980
2020,11,27,1819,MODE_Report_Estimate,2981
2020,11,28,777,MODE_Report_Estimate,2982
2020,11,29,1891,MODE_Report_Estimate,2983
2020,11,30,519,MODE_Report_Estimate,2984
2020,11,31,2002,MODE_Report_Estimate,2985
2020,11,32,2012,MODE_Report_Estimate,2986
2020,11,33,4745,MODE_Report_Estimate,2987
2020,11,35,62,MODE_Report_Estimate,2989
2020,11,37,1402,MODE_Report_Estimate,2991
2020,11,38,1157,MODE_Report_Estimate,2992
2020,11,39,1042,MODE_Report_Estimate,2993
2020,11,40,3023,MODE_Report_Estimate,2994
2020,11,42,3791,MODE_Report_Estimate,2995
2020,11,43,1519,MODE_Report_Estimate,2996
2020,11,44,1428,MODE_Report_Estimate,2997
2020,11,45,2549,MODE_Report_Estimate,2998
2020,11,46,2343,MODE_Report_Estimate,2999
2020,11,47,7323,MODE_Report_Estimate,3000
2020,11,48,3189,MODE_Report_Estimate,3001
2020,11,49,1240,MODE_Report_Estimate,3002
2020,11,50,809,MODE_Report_Estimate,3003
2020,11,52,5852,MODE_Report_Estimate,3004
2020,11,53,1189,MODE_Report_Estimate,3005
2020,11,54,2927,MODE_Report_Estimate,3006
2020,11,55,2050,MODE_Report_Estimate,3007
2020,11,56,4422,MODE_Report_Estimate,3008
2020,11,57,4363,MODE_Report_Estimate,3009
2020,11,58,3344,MODE_Report_Estimate,3010
2020,11,59,1884,MODE_Report_Estimate,3011
2020,11,60,4423,MODE_Report_Estimate,3012
2020,11,61,1842,MODE_Report_Estimate,3013
2020,11,62,102,MODE_Report_Estimate,3014
2020,11,64,2456,MODE_Report_Estimate,3015
2020,11,65,3249,MODE_Report_Estimate,3016
2020,11,66,4322,MODE_Report_Estimate,3017
2020,11,67,2002,MODE_Report_Estimate,3018
2020,11,68,1013,MODE_Report_Estimate,3019
2020,11,70,3426,MODE_Report_Estimate,3020
2020,11,73,981,MODE_Report_Estimate,3021
2020,11,75,1345,MODE_Report_Estimate,3022
2020,11,77,349,MODE_Report_Estimate,3023
2020,11,78,32,MODE_Report_Estimate,3024
2020,11,79,2300,MODE_Report_Estimate,3025
2020,11,80,92,MODE_Report_Estimate,3026
2020,11,84,1525,MODE_Report_Estimate,3027
2020,11,88,931,MODE_Report_Estimate,3028
2020,11,89,707,MODE_Report_Estimate,3029
2020,11,90,167,MODE_Report_Estimate,3030
2020,11,92,130,MODE_Report_Estimate,3031
2020,11,93,509,MODE_Report_Estimate,3032
2020,11,94,202,MODE_Report_Estimate,3033
2020,11,95,238,MODE_Report_Estimate,3034
2020,11,96,556,MODE_Report_Estimate,3035
2020,11,97,281,MODE_Report_Estimate,3036
2020,11,98,397,MODE_Report_Estimate,3037
2020,11,99,515,MODE_Report_Estimate,3038
2020,11,103,538,MODE_Report_Estimate,3041
2020,11,104,1220,MODE_Report_Estimate,3042
2020,11,105,497,MODE_Report_Estimate,3043
2020,11,106,501,MODE_Report_Estimate,3044
2020,11,107,397,MODE_Report_Estimate,3045
2020,11,108,2182,MODE_Report_Estimate,3046
2020,11,109,1750,MODE_Report_Estimate,3047
2020,11,110,806,MODE_Report_Estimate,3048
2020,11,111,590,MODE_Report_Estimate,3049
2020,11,112,451,MODE_Report_Estimate,3050
2020,11,113,2752,MODE_Report_Estimate,3051
2020,11,114,767,MODE_Report_Estimate,3052
2020,11,115,497,MODE_Report_Estimate,3053
2020,11,117,825,MODE_Report_Estimate,3054
2020,11,118,202,MODE_Report_Estimate,3055
2020,11,119,300,MODE_Report_Estimate,3056
2020,11,120,151,MODE_Report_Estimate,3057
2020,11,123,408,MODE_Report_Estimate,3058
2020,11,124,793,MODE_Report_Estimate,3059
2020,11,125,928,MODE_Report_Estimate,3060
2020,11,126,227,MODE_Report_Estimate,3061
2020,11,127,128,MODE_Report_Estimate,3062
2020,11,128,147,MODE_Report_Estimate,3063
2020,11,129,366,MODE_Report_Estimate,3064
2020,11,130,246,MODE_Report_Estimate,3065
2020,11,131,301,MODE_Report_Estimate,3066
2020,11,132,155,MODE_Report_Estimate,3067
2020,11,133,35,MODE_Report_Estimate,3068
2020,11,139,174,MODE_Report_Estimate,3069
2020,11,150,12,MODE_Report_Estimate,3070
2020,11,201,43,MODE_Report_Estimate,3071
2020,11,204,85,MODE_Report_Estimate,3072
2020,11,206,63,MODE_Report_Estimate,3073
2020,11,310,187,MODE_Report_Estimate,3074
2020,11,311,97,MODE_Report_Estimate,3075
2020,12,1,1157,MODE_Report_Estimate,3089
2020,12,2,2320,MODE_Report_Estimate,3090
2020,12,3,3571,MODE_Report_Estimate,3091
2020,12,4,3164,MODE_Report_Estimate,3092
2020,12,5,1556,MODE_Report_Estimate,3093
2020,12,6,2427,MODE_Report_Estimate,3094
2020,12,7,2248,MODE_Report_Estimate,3095
2020,12,8,1228,MODE_Report_Estimate,3096
2020,12,9,1973,MODE_Report_Estimate,3097
2020,12,12,1163,MODE_Report_Estimate,3100
2020,12,14,2684,MODE_Report_Estimate,3102
2020,12,16,2913,MODE_Report_Estimate,3104
2020,12,17,4050,MODE_Report_Estimate,3105
2020,12,18,6227,MODE_Report_Estimate,3106
2020,12,19,568,MODE_Report_Estimate,3107
2020,12,20,2045,MODE_Report_Estimate,3108
2020,12,21,4359,MODE_Report_Estimate,3109
2020,12,22,1921,MODE_Report_Estimate,3110
2020,12,23,7081,MODE_Report_Estimate,3111
2020,12,24,956,MODE_Report_Estimate,3112
2020,12,25,1857,MODE_Report_Estimate,3113
2020,12,26,4963,MODE_Report_Estimate,3114
2020,12,27,1730,MODE_Report_Estimate,3115
2020,12,28,829,MODE_Report_Estimate,3116
2020,12,29,1925,MODE_Report_Estimate,3117
2020,12,30,542,MODE_Report_Estimate,3118
2020,12,31,1968,MODE_Report_Estimate,3119
2020,12,32,1985,MODE_Report_Estimate,3120
2020,12,33,4881,MODE_Report_Estimate,3121
2020,12,35,59,MODE_Report_Estimate,3123
2020,12,37,1547,MODE_Report_Estimate,3125
2020,12,38,1120,MODE_Report_Estimate,3126
2020,12,39,1073,MODE_Report_Estimate,3127
2020,12,40,3131,MODE_Report_Estimate,3128
2020,12,42,4008,MODE_Report_Estimate,3129
2020,12,43,1415,MODE_Report_Estimate,3130
2020,12,44,1416,MODE_Report_Estimate,3131
2020,12,45,2773,MODE_Report_Estimate,3132
2020,12,46,2423,MODE_Report_Estimate,3133
2020,12,47,7673,MODE_Report_Estimate,3134
2020,12,48,3307,MODE_Report_Estimate,3135
2020,12,49,1319,MODE_Report_Estimate,3136
2020,12,50,881,MODE_Report_Estimate,3137
2020,12,52,6332,MODE_Report_Estimate,3138
2020,12,53,1260,MODE_Report_Estimate,3139
2020,12,54,2898,MODE_Report_Estimate,3140
2020,12,55,2076,MODE_Report_Estimate,3141
2020,12,56,4971,MODE_Report_Estimate,3142
2020,12,57,4422,MODE_Report_Estimate,3143
2020,12,58,3604,MODE_Report_Estimate,3144
2020,12,59,1837,MODE_Report_Estimate,3145
2020,12,60,4513,MODE_Report_Estimate,3146
2020,12,61,1950,MODE_Report_Estimate,3147
2020,12,62,99,MODE_Report_Estimate,3148
2020,12,64,2601,MODE_Report_Estimate,3149
2020,12,65,3399,MODE_Report_Estimate,3150
2020,12,66,4148,MODE_Report_Estimate,3151
2020,12,67,2154,MODE_Report_Estimate,3152
2020,12,68,1017,MODE_Report_Estimate,3153
2020,12,70,3580,MODE_Report_Estimate,3154
2020,12,73,1074,MODE_Report_Estimate,3155
2020,12,75,1446,MODE_Report_Estimate,3156
2020,12,77,345,MODE_Report_Estimate,3157
2020,12,78,30,MODE_Report_Estimate,3158
2020,12,79,2402,MODE_Report_Estimate,3159
2020,12,80,82,MODE_Report_Estimate,3160
2020,12,84,1504,MODE_Report_Estimate,3161
2020,12,88,997,MODE_Report_Estimate,3162
2020,12,89,764,MODE_Report_Estimate,3163
2020,12,90,176,MODE_Report_Estimate,3164
2020,12,92,117,MODE_Report_Estimate,3165
2020,12,93,530,MODE_Report_Estimate,3166
2020,12,94,185,MODE_Report_Estimate,3167
2020,12,95,226,MODE_Report_Estimate,3168
2020,12,96,545,MODE_Report_Estimate,3169
2020,12,97,263,MODE_Report_Estimate,3170
2020,12,98,434,MODE_Report_Estimate,3171
2020,12,99,551,MODE_Report_Estimate,3172
2020,12,103,506,MODE_Report_Estimate,3175
2020,12,104,1288,MODE_Report_Estimate,3176
2020,12,105,477,MODE_Report_Estimate,3177
2020,12,106,495,MODE_Report_Estimate,3178
2020,12,107,431,MODE_Report_Estimate,3179
2020,12,108,2171,MODE_Report_Estimate,3180
2020,12,109,1896,MODE_Report_Estimate,3181
2020,12,110,900,MODE_Report_Estimate,3182
2020,12,111,632,MODE_Report_Estimate,3183
2020,12,112,413,MODE_Report_Estimate,3184
2020,12,113,2832,MODE_Report_Estimate,3185
2020,12,114,803,MODE_Report_Estimate,3186
2020,12,115,460,MODE_Report_Estimate,3187
2020,12,117,825,MODE_Report_Estimate,3188
2020,12,118,170,MODE_Report_Estimate,3189
2020,12,119,305,MODE_Report_Estimate,3190
2020,12,120,162,MODE_Report_Estimate,3191
2020,12,123,452,MODE_Report_Estimate,3192
2020,12,124,802,MODE_Report_Estimate,3193
2020,12,125,938,MODE_Report_Estimate,3194
2020,12,126,250,MODE_Report_Estimate,3195
2020,12,127,129,MODE_Report_Estimate,3196
2020,12,128,159,MODE_Report_Estimate,3197
2020,12,129,375,MODE_Report_Estimate,3198
2020,12,130,222,MODE_Report_Estimate,3199
2020,12,131,309,MODE_Report_Estimate,3200
2020,12,132,145,MODE_Report_Estimate,3201
2020,12,133,27,MODE_Report_Estimate,3202
2020,12,139,164,MODE_Report_Estimate,3203
2020,12,150,13,MODE_Report_Estimate,3204
2020,12,201,63,MODE_Report_Estimate,3205
2020,12,204,81,MODE_Report_Estimate,3206
2020,12,206,59,MODE_Report_Estimate,3207
2020,12,310,170,MODE_Report_Estimate,3208
2020,12,311,95,MODE_Report_Estimate,3209
2021,1,1,1218,APC,3223
2021,1,2,1618,APC,3224
2021,1,3,3593,APC,3225
2021,1,4,2276,APC,3226
2021,1,5,1229,APC,3227
2021,1,6,2279,APC,3228
2021,1,7,2335,APC,3229
2021,1,8,672,APC,3230
2021,1,9,1578,APC,3231
2021,1,12,837,APC,3234
2021,1,14,2517,APC,3236
2021,1,16,3067,APC,3238
2021,1,17,3460,APC,3239
2021,1,18,5654,APC,3240
2021,1,19,437,APC,3241
2021,1,20,1719,APC,3242
2021,1,21,4007,APC,3243
2021,1,22,1932,APC,3244
2021,1,23,6681,APC,3245
2021,1,24,764,APC,3246
2021,1,25,1850,APC,3247
2021,1,26,4212,APC,3248
2021,1,27,1355,APC,3249
2021,1,28,524,APC,3250
2021,1,29,1384,APC,3251
2021,1,30,535,APC,3252
2021,1,31,1810,APC,3253
2021,1,32,1457,APC,3254
2021,1,33,4309,APC,3255
2021,1,35,63,APC,3257
2021,1,37,1291,APC,3259
2021,1,38,978,APC,3260
2021,1,39,810,APC,3261
2021,1,40,2749,APC,3262
2021,1,42,4040,APC,3263
2021,1,43,833,APC,3264
2021,1,44,1131,APC,3265
2021,1,45,1830,APC,3266
2021,1,46,1999,APC,3267
2021,1,47,7520,APC,3268
2021,1,48,2960,APC,3269
2021,1,49,1128,APC,3270
2021,1,50,903,APC,3271
2021,1,52,5446,APC,3272
2021,1,53,897,APC,3273
2021,1,54,2773,APC,3274
2021,1,55,1959,APC,3275
2021,1,56,4386,APC,3276
2021,1,57,3249,APC,3277
2021,1,58,3235,APC,3278
2021,1,59,1710,APC,3279
2021,1,60,4356,APC,3280
2021,1,61,1576,APC,3281
2021,1,62,37,APC,3282
2021,1,64,2109,APC,3283
2021,1,65,3195,APC,3284
2021,1,66,3705,APC,3285
2021,1,67,1237,APC,3286
2021,1,68,1196,APC,3287
2021,1,70,2582,APC,3288
2021,1,73,844,APC,3289
2021,1,75,1158,APC,3290
2021,1,77,292,APC,3291
2021,1,78,21,APC,3292
2021,1,79,1931,APC,3293
2021,1,80,91,APC,3294
2021,1,84,1240,APC,3295
2021,1,88,460,APC,3296
2021,1,89,708,APC,3297
2021,1,90,193,APC,3298
2021,1,92,110,APC,3299
2021,1,93,572,APC,3300
2021,1,94,142,APC,3301
2021,1,95,242,APC,3302
2021,1,96,603,APC,3303
2021,1,97,350,APC,3304
2021,1,98,335,APC,3305
2021,1,99,583,APC,3306
2021,1,103,395,APC,3309
2021,1,104,1392,APC,3310
2021,1,105,555,APC,3311
2021,1,106,549,APC,3312
2021,1,107,418,APC,3313
2021,1,108,2388,APC,3314
2021,1,109,2234,APC,3315
2021,1,110,979,APC,3316
2021,1,111,528,APC,3317
2021,1,112,223,APC,3318
2021,1,113,3120,APC,3319
2021,1,114,898,APC,3320
2021,1,115,453,APC,3321
2021,1,117,909,APC,3322
2021,1,118,171,APC,3323
2021,1,119,402,APC,3324
2021,1,120,147,APC,3325
2021,1,123,435,APC,3326
2021,1,124,826,APC,3327
2021,1,125,898,APC,3328
2021,1,126,283,APC,3329
2021,1,127,143,APC,3330
2021,1,128,175,APC,3331
2021,1,129,469,APC,3332
2021,1,130,315,APC,3333
2021,1,131,313,APC,3334
2021,1,132,190,APC,3335
2021,1,133,28,APC,3336
2021,1,139,228,APC,3337
2021,1,150,23,APC,3338
2021,1,201,22,APC,3339
2021,1,204,95,APC,3340
2021,1,206,38,APC,3341
2021,1,310,234,APC,3342
2021,1,311,93,APC,3343
2021,2,1,1092,APC,3357
2021,2,2,1647,APC,3358
2021,2,3,3584,APC,3359
2021,2,4,2390,APC,3360
2021,2,5,1206,APC,3361
2021,2,6,2359,APC,3362
2021,2,7,2317,APC,3363
2021,2,8,633,APC,3364
2021,2,9,1564,APC,3365
2021,2,12,956,APC,3368
2021,2,14,2596,APC,3370
2021,2,16,2923,APC,3372
2021,2,17,3597,APC,3373
2021,2,18,5434,APC,3374
2021,2,19,390,APC,3375
2021,2,20,1737,APC,3376
2021,2,21,4208,APC,3377
2021,2,22,1839,APC,3378
2021,2,23,6828,APC,3379
2021,2,24,747,APC,3380
2021,2,25,1795,APC,3381
2021,2,26,4240,APC,3382
2021,2,27,1328,APC,3383
2021,2,28,501,APC,3384
2021,2,29,1458,APC,3385
2021,2,30,539,APC,3386
2021,2,31,1777,APC,3387
2021,2,32,1485,APC,3388
2021,2,33,4340,APC,3389
2021,2,35,77,APC,3391
2021,2,37,1282,APC,3393
2021,2,38,950,APC,3394
2021,2,39,768,APC,3395
2021,2,40,2848,APC,3396
2021,2,42,4311,APC,3397
2021,2,43,816,APC,3398
2021,2,44,1095,APC,3399
2021,2,45,2125,APC,3400
2021,2,46,2079,APC,3401
2021,2,47,7890,APC,3402
2021,2,48,2966,APC,3403
2021,2,49,1312,APC,3404
2021,2,50,934,APC,3405
2021,2,52,5652,APC,3406
2021,2,53,891,APC,3407
2021,2,54,2794,APC,3408
2021,2,55,1864,APC,3409
2021,2,56,4412,APC,3410
2021,2,57,3287,APC,3411
2021,2,58,2804,APC,3412
2021,2,59,1475,APC,3413
2021,2,60,4464,APC,3414
2021,2,61,1605,APC,3415
2021,2,62,37,APC,3416
2021,2,64,1999,APC,3417
2021,2,65,3142,APC,3418
2021,2,66,3375,APC,3419
2021,2,67,1207,APC,3420
2021,2,68,1133,APC,3421
2021,2,70,2499,APC,3422
2021,2,73,857,APC,3423
2021,2,75,1034,APC,3424
2021,2,77,313,APC,3425
2021,2,78,40,APC,3426
2021,2,79,2021,APC,3427
2021,2,80,76,APC,3428
2021,2,84,1239,APC,3429
2021,2,88,421,APC,3430
2021,2,89,692,APC,3431
2021,2,90,224,APC,3432
2021,2,92,107,APC,3433
2021,2,93,621,APC,3434
2021,2,94,124,APC,3435
2021,2,95,178,APC,3436
2021,2,96,593,APC,3437
2021,2,97,334,APC,3438
2021,2,98,325,APC,3439
2021,2,99,633,APC,3440
2021,2,103,335,APC,3443
2021,2,104,1256,APC,3444
2021,2,105,574,APC,3445
2021,2,106,567,APC,3446
2021,2,107,385,APC,3447
2021,2,108,2289,APC,3448
2021,2,109,2140,APC,3449
2021,2,110,864,APC,3450
2021,2,111,502,APC,3451
2021,2,112,212,APC,3452
2021,2,113,3230,APC,3453
2021,2,114,884,APC,3454
2021,2,115,450,APC,3455
2021,2,117,946,APC,3456
2021,2,118,135,APC,3457
2021,2,119,369,APC,3458
2021,2,120,150,APC,3459
2021,2,123,457,APC,3460
2021,2,124,712,APC,3461
2021,2,125,816,APC,3462
2021,2,126,262,APC,3463
2021,2,127,124,APC,3464
2021,2,128,196,APC,3465
2021,2,129,388,APC,3466
2021,2,130,276,APC,3467
2021,2,131,297,APC,3468
2021,2,132,189,APC,3469
2021,2,133,25,APC,3470
2021,2,139,191,APC,3471
2021,2,150,20,APC,3472
2021,2,201,9,APC,3473
2021,2,204,84,APC,3474
2021,2,206,40,APC,3475
2021,2,310,233,APC,3476
2021,2,311,92,APC,3477
2021,3,1,1325,APC,3491
2021,3,2,1846,APC,3492
2021,3,3,3974,APC,3493
2021,3,4,2883,APC,3494
2021,3,5,1439,APC,3495
2021,3,6,2636,APC,3496
2021,3,7,2548,APC,3497
2021,3,8,677,APC,3498
2021,3,9,1865,APC,3499
2021,3,12,987,APC,3502
2021,3,14,2712,APC,3504
2021,3,16,3414,APC,3506
2021,3,17,4177,APC,3507
2021,3,18,5979,APC,3508
2021,3,19,498,APC,3509
2021,3,20,1900,APC,3510
2021,3,21,4695,APC,3511
2021,3,22,2055,APC,3512
2021,3,23,7540,APC,3513
2021,3,24,818,APC,3514
2021,3,25,2037,APC,3515
2021,3,26,4715,APC,3516
2021,3,27,1465,APC,3517
2021,3,28,565,APC,3518
2021,3,29,1620,APC,3519
2021,3,30,636,APC,3520
2021,3,31,2137,APC,3521
2021,3,32,1751,APC,3522
2021,3,33,4819,APC,3523
2021,3,35,71,APC,3525
2021,3,37,1401,APC,3527
2021,3,38,1103,APC,3528
2021,3,39,897,APC,3529
2021,3,40,3713,APC,3530
2021,3,42,4769,APC,3531
2021,3,43,939,APC,3532
2021,3,44,1336,APC,3533
